ID;Tipo;SKU;Nombre;Publicado;Visibilidad en el catálogo;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Inventario;Precio rebajado;Precio normal
35414;variable;HC19AJ52;ESSENTIAL BRUSH COLLECTION;1;visible;18/06/19 0:00;26/06/19 0:00;;;
35415;variation;HC19AJ53;ESSENTIAL BRUSH COLLECTION - CBR51;0;visible;31/12/69 0:00;;0;8000;16000
35416;variation;HC19AJ54;ESSENTIAL BRUSH COLLECTION - CBR52;0;visible;31/12/69 0:00;;;8000;16000
35417;variation;HC19AJ55;ESSENTIAL BRUSH COLLECTION - CBR53;0;visible;31/12/69 0:00;;;8000;16000
35418;variation;HC19AJ56;ESSENTIAL BRUSH COLLECTION - CBR54;0;visible;31/12/69 0:00;;;8000;16000
35419;variation;HC19AJ57;ESSENTIAL BRUSH COLLECTION - CBR55;0;visible;31/12/69 0:00;;;8000;16000
35420;variation;HC19AJ58;ESSENTIAL BRUSH COLLECTION - CBR56;1;visible;18/06/19 0:00;26/06/19 0:00;5;8000;16000
35421;variation;HC19AJ59;ESSENTIAL BRUSH COLLECTION - CBR57;0;visible;31/12/69 0:00;;;8000;16000
35422;variation;HC19AJ60;ESSENTIAL BRUSH COLLECTION - CBR58;1;visible;18/06/19 0:00;26/06/19 0:00;0;8000;16000
35423;variation;HC19AJ61;ESSENTIAL BRUSH COLLECTION - CBR59;1;visible;18/06/19 0:00;26/06/19 0:00;12;8000;16000
35424;variation;HC19AJ62;ESSENTIAL BRUSH COLLECTION - CBR60;0;visible;31/12/69 0:00;;;8000;16000
35425;variation;HC19AJ63;ESSENTIAL BRUSH COLLECTION - CBR61;1;visible;18/06/19 0:00;26/06/19 0:00;9;8000;16000
35426;variation;HC19AJ64;ESSENTIAL BRUSH COLLECTION - CBR62;1;visible;18/06/19 0:00;26/06/19 0:00;10;8000;16000
35427;variation;HC19AJ65;ESSENTIAL BRUSH COLLECTION - CBR63;1;visible;18/06/19 0:00;26/06/19 0:00;8;8000;16000
35428;variation;HC19AJ66;ESSENTIAL BRUSH COLLECTION - CBR64;1;visible;18/06/19 0:00;26/06/19 0:00;6;8000;16000
35429;variation;HC19AJ67;ESSENTIAL BRUSH COLLECTION - CBR65;1;visible;18/06/19 0:00;26/06/19 0:00;6;8000;16000
35430;variation;HC19AJ68;ESSENTIAL BRUSH COLLECTION - CBR66;1;visible;18/06/19 0:00;26/06/19 0:00;12;8000;16000
96094;simple;HC19AJ353;ETERNAL FLAME -KARA BEAUTY (copia);'-1;visible;;;;;40000
39317;simple;HC19AJ200;EXTRACTOR DE PUNTOS NEGROS DIGITAL;1;visible;18/06/19 0:00;26/06/19 0:00;188;;60000
63838;simple;HC19AJ260;EXTRACTOR FACIAL CON SPRAY DE MICRONIZACIÓN;1;visible;18/06/19 0:00;26/06/19 0:00;86;;70000
726;simple;;EXTRACTOR PUNTOS NEGROS;'-1;visible;;;;;65000
36161;simple;HC19AJ120;EXTRACTOR PUNTOS NEGROS;1;visible;18/06/19 0:00;26/06/19 0:00;306;;50000
36036;simple;HC19AJ111;EXTRACTOR PUNTOS NEGROS 2;'-1;visible;;;;;70000
35503;simple;HC19AJ78;FIJADOR CONTROL MATTE;1;visible;18/06/19 0:00;26/06/19 0:00;4;;20000
96117;simple;HC19AJ372;FIJADOR ILLUMINATING SETTING SPRAY (copia);'-1;visible;;;;;20000
69718;simple;HC19AJ293;FLAWLESS BROWS - DEPILADOR DE CEJAS -PILA;1;visible;18/06/19 0:00;26/06/19 0:00;90;;30000
104336;simple;HC19AJ431;FLAWLESS BROWS – DEPILADOR DE CEJAS RECARGABLE;1;visible;18/06/19 0:00;26/06/19 0:00;79;;40000
68628;simple;HC19AJ292;FLAWLESS LEGS - DEPILADOR DE PIERNA;1;visible;18/06/19 0:00;26/06/19 0:00;45;;50000
96098;simple;HC19AJ355;FLORAL BLOOM CONTOUR & HIGHLIGHT BEAUTY CREATIONS;1;visible;18/06/19 0:00;26/06/19 0:00;0;;40000
96096;simple;HC19AJ354;FLORAL BLOOM- BLUSH (copia);'-1;visible;;;;;38000
65439;simple;HC19AJ279;GEL EXFOLIANTE;1;visible;18/06/19 0:00;26/06/19 0:00;33;;25000
36019;simple;HC19AJ108;GLAMOUR BAR BRONZER &amp;;;;;;;
35248;simple;HC19AJ30;GLITTER PRIMER;'-1;visible;;;1;;10000
103908;simple;HC19AJ414;HAIR CLIPS;1;visible;18/06/19 0:00;26/06/19 0:00;18;;6000
101433;variable;HC19AJ404;HUMIFICADOR FACIAL- CARGADOR PORTATIL;1;visible;18/06/19 0:00;26/06/19 0:00;;;
101436;variation;HC19AJ405;HUMIFICADOR FACIAL- CARGADOR PORTATIL - BLANCO;1;visible;18/06/19 0:00;26/06/19 0:00;86;;30000
101437;variation;HC19AJ406;HUMIFICADOR FACIAL- CARGADOR PORTATIL - ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;76;;30000
65989;simple;HC19AJ287;HYDROGEL;1;visible;18/06/19 0:00;26/06/19 0:00;26;;25000
603;simple;;ILUMINADOR ANASTASIA BEVERLY HILLS;'-1;visible;;;;18000;36000
96121;simple;HC19AJ376;ILUMINADOR BAKED POPS;1;visible;18/06/19 0:00;26/06/19 0:00;1;;35000
37324;variable;HC19AJ167;Iluminador Bronceador Shimmer Powder;1;visible;18/06/19 0:00;26/06/19 0:00;;;
37329;variation;HC19AJ168;Iluminador Bronceador Shimmer Powder - BRONCER;1;visible;18/06/19 0:00;26/06/19 0:00;40;;15000
37330;variation;HC19AJ169;Iluminador Bronceador Shimmer Powder - DORADO;1;visible;18/06/19 0:00;26/06/19 0:00;0;;15000
37331;variation;HC19AJ170;Iluminador Bronceador Shimmer Powder - ORO ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;0;;15000
63831;simple;HC19AJ258;JABON FACIAL PIEL GRASA;1;visible;18/06/19 0:00;26/06/19 0:00;12;;25000
63833;simple;HC19AJ259;JABON FACIAL PIEL MIXTA O NORMAL;1;visible;18/06/19 0:00;26/06/19 0:00;12;;25000
65375;simple;HC19AJ278;KIT VIAJERO ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;83;;15000
35264;variable;HC19AJ32;LABIAL SOFT MATTE;1;visible;18/06/19 0:00;26/06/19 0:00;;;
97051;variation;HC19AJ381;LABIAL SOFT MATTE - BUDAPEST - DEEP MAUVE WITH RED UNDERTONE;0;visible;;;;;
36111;variation;HC19AJ114;LABIAL SOFT MATTE - CANNES - MATTE MUTED MAUVE;1;visible;18/06/19 0:00;26/06/19 0:00;12;;20000
36112;variation;HC19AJ115;LABIAL SOFT MATTE - COPENHAGEN - MATTE RICH PLUM;1;visible;18/06/19 0:00;26/06/19 0:00;27;;20000
97058;variation;HC19AJ383;LABIAL SOFT MATTE - LONDON - MID-TONE BEIGE;0;visible;;;;;
36113;variation;HC19AJ116;LABIAL SOFT MATTE - PRAGUE - MATTE MERLOT;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
36114;variation;HC19AJ117;LABIAL SOFT MATTE - ROME - MEDIUM NUDE WITH RED UNDERTONE;1;visible;18/06/19 0:00;26/06/19 0:00;19;;20000
97057;variation;HC19AJ382;LABIAL SOFT MATTE - STOCKHOLM - MID-TONE BEIGE PINK;0;visible;;;;;
35509;simple;HC19AJ79;LABIALES  LIPSTICK CONTOUR MATTE;'-1;visible;;;0;15000;25000
35310;simple;HC19AJ35;LABIALES KYLIE BLACK EDITION X11;'-1;visible;;;;;55000
703;simple;;LABIALES KYLIE VACATION X12;'-1;visible;;;9;;55000
72391;simple;HC19AJ297;LAMPARA PARA UÑAS 36W;1;visible;18/06/19 0:00;26/06/19 0:00;25;;40000
100744;simple;HC19AJ392;LAMPARA PARA UÑAS 48W;1;visible;18/06/19 0:00;26/06/19 0:00;73;;80000
101594;simple;HC19AJ407;LAMPARA PARA UÑAS 54W;1;visible;18/06/19 0:00;26/06/19 0:00;100;;100000
96105;simple;HC19AJ361;LATTE ESPRESSO YOURSELF (copia);'-1;visible;;;;;45000
616;simple;;Lavabrochas Brushes Egg;'-1;visible;;;;8000;10000
35528;simple;HC19AJ87;LAVABROCHAS EN SECO;'-1;visible;;;8;;15000
104287;simple;HC19AJ430;LAVABROCHAS EN SECO;1;visible;18/06/19 0:00;26/06/19 0:00;2;;15000
46037;simple;HC19AJ215;LETRERO LED A4 GRANDE;1;visible;18/06/19 0:00;26/06/19 0:00;277;40000;60000
46032;simple;HC19AJ214;LETRERO LED A5 MEDIANO;1;visible;18/06/19 0:00;26/06/19 0:00;84;25000;40000
89308;variable;HC19AJ325;Luna Mini 2;1;visible;18/06/19 0:00;26/06/19 0:00;;;
93486;variation;HC19AJ341;Luna Mini 2 - AMARILLO;1;visible;18/06/19 0:00;26/06/19 0:00;37;;60000
89311;variation;HC19AJ328;Luna Mini 2 - AZUL;1;visible;18/06/19 0:00;26/06/19 0:00;26;;60000
89310;variation;HC19AJ327;Luna Mini 2 - FUCSIA;0;visible;;;10;;60000
93485;variation;HC19AJ340;Luna Mini 2 - NEGRO;1;visible;18/06/19 0:00;26/06/19 0:00;88;;60000
89309;variation;HC19AJ326;Luna Mini 2 - ROSADO;1;visible;18/06/19 0:00;26/06/19 0:00;146;;60000
36160;variable;HC19AJ119;Luna Mini 2 - viejo;'-1;visible;;;;;
36173;variation;HC19AJ123;Luna Mini 2 - viejo - AZUL;0;visible;;;0;;60000
36172;variation;HC19AJ122;Luna Mini 2 - viejo - FUCSIA;0;visible;;;0;;60000
36171;variation;HC19AJ121;Luna Mini 2 - viejo - ROSADO;1;visible;18/06/19 0:00;26/06/19 0:00;0;;60000
37445;variable;HC19AJ171;MAGIC BRA;1;visible;18/06/19 0:00;26/06/19 0:00;;;
37463;variation;HC19AJ172;MAGIC BRA - BEIGE, A;0;visible;;;;;20000
37464;variation;HC19AJ173;MAGIC BRA - BEIGE, B;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
37465;variation;HC19AJ174;MAGIC BRA - BEIGE, C;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
37466;variation;HC19AJ175;MAGIC BRA - BEIGE, D;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
37467;variation;HC19AJ176;MAGIC BRA - NEGRO, A;0;visible;;;;;20000
37468;variation;HC19AJ177;MAGIC BRA - NEGRO, B;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
37469;variation;HC19AJ178;MAGIC BRA - NEGRO, C;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
37470;variation;HC19AJ179;MAGIC BRA - NEGRO, D;1;visible;18/06/19 0:00;26/06/19 0:00;;;20000
35123;simple;HC19AJ19;MAQUINA LAVA BROCHAS;1;visible;18/06/19 0:00;26/06/19 0:00;100;;45000
100729;simple;HC19AJ390;MASAJEADOR BEAUTY BAR;1;visible;18/06/19 0:00;26/06/19 0:00;64;;30000
104228;simple;HC19AJ421;MASAJEADOR DEPILADOR 3 EN 1;1;visible;18/06/19 0:00;26/06/19 0:00;97;;70000
36123;simple;HC19AJ118;MASAJEADOR FACIAL 4 EN 1;1;visible;18/06/19 0:00;26/06/19 0:00;31;;17000
88424;simple;HC19AJ323;MASAJEADOR FACIAL 5 EN 1;1;visible;18/06/19 0:00;26/06/19 0:00;289;;15000
98159;simple;HC19AJ384;MASAJEADOR FACIAL 5 EN 1;'-1;visible;;;300;;15000
35171;simple;HC19AJ24;MASAJEADOR FACIAL 5 EN 1 - VIEJO;'-1;visible;;;20;;15000
35145;simple;HC19AJ20;MASCARILLA COLÁGENO LABIOS;1;visible;18/06/19 0:00;26/06/19 0:00;6854;;3000
35784;simple;HC19AJ94;Mascarilla Colageno Para Ojos;1;visible;18/06/19 0:00;26/06/19 0:00;4255;;3000
891;simple;HC19AJ07;MASCARILLA CONTROL GRASA BEAUTY HOST;1;visible;18/06/19 0:00;26/06/19 0:00;1478;;4000
892;simple;HC19AJ08;MASCARILLA DE ALOE BEAUTY HOST;1;visible;18/06/19 0:00;26/06/19 0:00;1328;;4000
890;simple;HC19AJ06;MASCARILLA DE CARACOL BEAUTY HOST;1;visible;18/06/19 0:00;26/06/19 0:00;2063;;4000
776;simple;HC19AJ04;MASCARILLA DE CELULOSA COMPRIMIDA;'-1;visible;;;;;2000
95703;simple;HC19AJ346;MASCARILLA DE COLAGENO PARA EL ROSTRO;1;visible;18/06/19 0:00;26/06/19 0:00;485;;7000
49968;variable;HC19AJ217;MASCARILLA DE GLITTER DEAR SHE;1;visible;18/06/19 0:00;26/06/19 0:00;;;
50910;variation;HC19AJ229;MASCARILLA DE GLITTER DEAR SHE - DORADO;1;visible;18/06/19 0:00;26/06/19 0:00;120;;3000
50911;variation;HC19AJ230;MASCARILLA DE GLITTER DEAR SHE - PLATEADO;1;visible;18/06/19 0:00;26/06/19 0:00;120;;3000
50912;variation;HC19AJ231;MASCARILLA DE GLITTER DEAR SHE - ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;120;;3000
889;simple;HC19AJ05;MASCARILLA DE ORO BEAUTY HOST;1;visible;18/06/19 0:00;26/06/19 0:00;1376;;4000
96248;simple;HC19AJ379;MASCARILLA DIAMOND BLACK PEEL-OFF DEAR SHE;1;visible;18/06/19 0:00;26/06/19 0:00;92;;3500
96263;simple;HC19AJ380;MASCARILLA DIAMOND GALAXY GOLD PEEL-OFF;1;visible;18/06/19 0:00;26/06/19 0:00;82;;3500
95723;simple;HC19AJ347;MASCARILLA ORO DEAR SHE;1;visible;18/06/19 0:00;26/06/19 0:00;821;;3000
35155;simple;HC19AJ21;MASCARILLA PUNTOS NEGROS x10 PCS;1;visible;18/06/19 0:00;26/06/19 0:00;4741;;10000
78794;simple;HC19AJ314;MYSTERIOS OKALAN;'-1;visible;;;;;40000
35090;simple;HC19AJ14;NAKED3;'-1;visible;;;0;;20000
35177;simple;HC19AJ25;OLLA PARA CERA;1;visible;18/06/19 0:00;26/06/19 0:00;200;;40000
96116;simple;HC19AJ371;OLLA+(2) PERLAS 100gr;1;visible;18/06/19 0:00;26/06/19 0:00;256;;40000
96115;simple;HC19AJ370;OLLA+(2) PERLAS 400gr;1;visible;18/06/19 0:00;26/06/19 0:00;97;;80000
35165;simple;HC19AJ23;PALETA DE CONTOURING HIGHLIGHT & CONTOUR PRO PALETTE;'-1;visible;;;;;40000
50508;simple;HC19AJ219;PALETA DE CORRECTORES DEL COLOR COLOUR CORRECTING PALETTE;'-1;visible;;;;;28000
43169;simple;HC19AJ213;PAPEL DE ARROZ;'-1;visible;;;;;10000
47880;simple;HC19AJ216;PAPEL DE ARROZ BESTY;1;visible;18/06/19 0:00;26/06/19 0:00;5461;;8000
78815;simple;HC19AJ315;PERFECT BLOOM PROLUX;'-1;visible;;;0;;40000
96107;simple;HC19AJ363;PERLAS DEPILATORIAS 400GR (copia);'-1;visible;;;;;25000
63866;simple;HC19AJ261;PERLAS DEPILATORIAS POR 500GR;1;visible;18/06/19 0:00;26/06/19 0:00;14;;25000
63721;simple;HC19AJ254;PESTAÑAS 3D;1;visible;18/06/19 0:00;26/06/19 0:00;80;;12000
39396;simple;HC19AJ201;PESTAÑINA LASH SENSATIONAL;'-1;visible;;;;;25000
35193;simple;HC19AJ27;PESTAÑINA MAYBELLINE VOLUM' EXTREME THE COLOSSAL + DELINEADOR Y POLVO TRANSLUCIDO;'-1;visible;;;;;35000
36262;simple;HC19AJ131;PESTAÑINA THE COLOSSAL VOLUM'EXPRESS;1;visible;18/06/19 0:00;26/06/19 0:00;100;;25000
96103;simple;HC19AJ360;PESTAÑINA THE COLOSSAL VOLUM’EXPRESS WATERPROOF (copia);'-1;visible;;;0;;28000
64700;simple;HC19AJ273;PLANCHA REMINGTON ACEITE DE ARGAN;1;visible;18/06/19 0:00;26/06/19 0:00;2;;140000
64684;simple;HC19AJ272;PLANCHA REMINGTON AGUACATE CON MACADAMIA;1;visible;18/06/19 0:00;26/06/19 0:00;2;;160000
96075;simple;HC19AJ352;PLANCHA REMINGTON FRIZZ THERAPY;1;visible;18/06/19 0:00;26/06/19 0:00;2;;150000
64737;simple;HC19AJ276;PLANCHA REMINGTON KERATINA Y ARGAN;1;visible;18/06/19 0:00;26/06/19 0:00;2;;170000
64715;simple;HC19AJ275;PLANCHA REMINGTON PRO-ION ANTIFRIZZ;'-1;visible;;;;;135000
96048;simple;HC19AJ351;PLANCHA REMINGTON PRO-SLEEK & CURL;1;visible;18/06/19 0:00;26/06/19 0:00;2;;230000
64705;simple;HC19AJ274;PLANCHA REMINGTON SALES DE MAR-ALISA SOBRE MOJADO;1;visible;18/06/19 0:00;26/06/19 0:00;2;;145000
64741;simple;HC19AJ277;PLANCHA REMINGTON SAPPHIREPRO-TITANIUM;1;visible;18/06/19 0:00;26/06/19 0:00;2;;190000
101373;simple;HC19AJ402;plato verde de base;'-1;visible;;;;;
35292;simple;HC19AJ33;Polvo Compacto HD Kleancolor;1;visible;18/06/19 0:00;26/06/19 0:00;94;;15000
36029;simple;HC19AJ110;POLVO TRASLUCIDO BANANA;1;visible;18/06/19 0:00;26/06/19 0:00;0;;25000
683;variable;;POLVOS L'ORÉAL;'-1;visible;;;;;
35189;variation;HC19AJ26;POLVOS L'ORÉAL;1;visible;18/06/19 0:00;26/06/19 0:00;0;;25000
35513;variable;HC19AJ80;POMADA DE CEJAS brow pomade;1;visible;18/06/19 0:00;26/06/19 0:00;;;
35514;variation;HC19AJ81;POMADA DE CEJAS brow pomade - GBP361;1;visible;18/06/19 0:00;26/06/19 0:00;1;;20000
35515;variation;HC19AJ82;POMADA DE CEJAS brow pomade - GBP362;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
35516;variation;HC19AJ83;POMADA DE CEJAS brow pomade - GBP363;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
35517;variation;HC19AJ84;POMADA DE CEJAS brow pomade - GBP364;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
35518;variation;HC19AJ85;POMADA DE CEJAS brow pomade - GBP365;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
35519;variation;HC19AJ86;POMADA DE CEJAS brow pomade - GBP366;1;visible;18/06/19 0:00;26/06/19 0:00;0;;20000
65995;simple;HC19AJ288;POMADA PARA CEJAS Y PESTAÑAS CILKA;1;visible;18/06/19 0:00;26/06/19 0:00;14;;25000
35471;simple;HC19AJ69;PORELESS FACE PRIMER BEAUTY CREATIONS;1;visible;18/06/19 0:00;26/06/19 0:00;79;;25000
96120;simple;HC19AJ375;PRO ROSE GOLD (copia);'-1;visible;;;;;65000
100719;simple;HC19AJ389;PULPO FACIAL;1;visible;18/06/19 0:00;26/06/19 0:00;;;7000
63688;simple;HC19AJ253;ROSA TORNASOL;'-1;visible;;;;;45000
96118;simple;HC19AJ373;RUBOR PROFESSIONAL OKALAN (copia);'-1;visible;;;0;;25000
100790;variable;HC19AJ395;SAUNA FACIAL;1;visible;18/06/19 0:00;26/06/19 0:00;;;
100793;variation;HC19AJ396;SAUNA FACIAL - AZUL;1;visible;18/06/19 0:00;26/06/19 0:00;96;;50000
100794;variation;HC19AJ397;SAUNA FACIAL - ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;76;;50000
100795;variation;HC19AJ398;SAUNA FACIAL - VERDE;1;visible;18/06/19 0:00;26/06/19 0:00;100;;50000
96099;variable;HC19AJ356;SAUNA FACIAL PROFESIONAL;1;visible;18/06/19 0:00;26/06/19 0:00;;;
100765;variation;HC19AJ393;SAUNA FACIAL PROFESIONAL - ROSA;1;visible;18/06/19 0:00;26/06/19 0:00;79;;70000
100766;variation;HC19AJ394;SAUNA FACIAL PROFESIONAL - VERDE MENTA;1;visible;18/06/19 0:00;26/06/19 0:00;97;;70000
96005;simple;HC19AJ348;SECADOR REMIGTON CERAMIC ALMOND OIL;1;visible;18/06/19 0:00;26/06/19 0:00;1;;180000
96017;simple;HC19AJ349;SECADOR REMINGTON KERATIN THERAPHY;1;visible;18/06/19 0:00;26/06/19 0:00;1;;200000
96040;simple;HC19AJ350;SECADOR REMINGTON POWER VOLUME 2000;1;visible;18/06/19 0:00;26/06/19 0:00;1;;120000
101374;simple;HC19AJ403;SET;'-1;visible;;;;;
35161;simple;HC19AJ22;SET KYLIE VACATION X4;'-1;visible;;;;;25000
91613;simple;HC19AJ333;SET REAL;'-1;visible;;;0;;20000
96101;simple;HC19AJ358;shadow primer city color  (primer de sombras) (copia);'-1;visible;;;;;10000
101275;simple;HC19AJ400;SIGNATURE ROSE GOLD BLACK BH COSMETICS;'-1;visible;;;;;
52250;simple;HC19AJ235;Smoke ‘n Mirrors;'-1;visible;;;74;;50000
39932;simple;HC19AJ210;SOMBRA C'est Fantastique Rude Cosmetics;1;visible;18/06/19 0:00;26/06/19 0:00;13;;70000
96114;simple;HC19AJ369;SOMBRA CALI SET PALETTE (copia);'-1;visible;;;;25000;35000
35404;simple;HC19AJ51;SOMBRA ELSA BEAUTY CREATIONS;'-1;visible;;;0;;55000
96109;simple;HC19AJ365;SOMBRA MAKE UP 35 COLOR PALETTE (copia);'-1;visible;;;0;;45000
96112;simple;HC19AJ368;SOMBRA SPLASH OF GLITTERS 2 (copia);'-1;visible;;;0;;65000
35234;simple;HC19AJ28;SOMBRA SUGAR SWEETS BEAUTY CREATIONS;1;visible;18/06/19 0:00;26/06/19 0:00;0;;40000
39925;simple;HC19AJ208;SOMBRA The Badass RudeGirl - Book 6;1;visible;18/06/19 0:00;26/06/19 0:00;12;;70000
78740;simple;HC19AJ311;SOMBRA The Lingerie Collection - Naughty Nights (Brights);1;visible;18/06/19 0:00;26/06/19 0:00;5;;48000
78747;simple;HC19AJ312;SOMBRA The Lingerie Collection - Romantic Nights (Nudes);1;visible;18/06/19 0:00;26/06/19 0:00;0;;48000
103859;simple;HC19AJ413;SOMBRA The Lingerie Collection - Wild Nights (Wearables);1;visible;18/06/19 0:00;26/06/19 0:00;1;;50000
39927;simple;HC19AJ209;SOMBRA The Rude AWAKENING - Book 5;1;visible;18/06/19 0:00;26/06/19 0:00;17;;70000
35244;simple;HC19AJ29;SOMBRA THE SWEETEST PALETE;'-1;visible;;;;30000;40000
78686;simple;HC19AJ308;SOMBRAS MERFANTASIA- Book 8;1;visible;18/06/19 0:00;26/06/19 0:00;2;;80000
35109;simple;HC19AJ16;SOMBRAS MODERN RENAISSANCE PALETTE;'-1;visible;;;;40000;120000
39912;simple;HC19AJ207;SOMBRAS Return of the Jet Eyeshadows - Book 4;1;visible;18/06/19 0:00;26/06/19 0:00;13;;70000
82080;simple;HC19AJ321;SOMBRAS TEASE ME BEAUTY CREATIONS;'-1;visible;;;0;;40000
599;simple;SR-08;SOMBRAS THE ROYAL PEACH PALETTE;'-1;visible;;;;35000;60000
101968;simple;HC19AJ408;SOPORTE ORGANIZADOR DE BROCHAS;1;visible;18/06/19 0:00;26/06/19 0:00;100;;15000
63342;simple;HC19AJ248;SUERO FACIAL;1;visible;18/06/19 0:00;26/06/19 0:00;15;;20000
88659;simple;HC19AJ324;TAKE ME HOME;1;visible;18/06/19 0:00;26/06/19 0:00;2;;45000
79003;simple;HC19AJ316;TAKE ME HOME-OKALAN;'-1;visible;;;31;;45000
50745;variable;HC19AJ221;TERMO SUMMER;1;visible;18/06/19 0:00;26/06/19 0:00;;;
50746;variation;HC19AJ222;TERMO SUMMER - AZUL;1;visible;18/06/19 0:00;26/06/19 0:00;10;;15000
50747;variation;HC19AJ223;TERMO SUMMER - MORADO;1;visible;18/06/19 0:00;26/06/19 0:00;10;;15000
50748;variation;HC19AJ224;TERMO SUMMER - NEGRO;1;visible;18/06/19 0:00;26/06/19 0:00;10;;15000
50750;variation;HC19AJ226;TERMO SUMMER - ROJO;1;visible;18/06/19 0:00;26/06/19 0:00;10;;15000
50749;variation;HC19AJ225;TERMO SUMMER - VERDE;1;visible;18/06/19 0:00;26/06/19 0:00;10;;15000
78719;simple;HC19AJ310;Unicorn Fantasies - Highlight Palette;'-1;visible;;;;;40000
78706;simple;HC19AJ309;Whatever Forever;'-1;visible;;;0;;40000
78776;simple;HC19AJ313;WONDERLAND PROLUX;'-1;visible;;;0;;38000
;;;;;;;;10;;
