ID;Tipo;SKU;Nombre;Publicado;Visibilidad en el catálogo;Inventario; Precio rebajado ; Precio normal ;10%;15%;20%;25%;30%;35%
124707;simple;;SOMBRA CRYPTIC;1;visible;4;; $48.000 ; $43.200 ; $36.720 ; $29.376 ; $22.032 ; $15.422 ; $10.025 
122729;simple;;SOMBRA DISCOVER ME;1;visible;;; $80.000 ; $72.000 ; $61.200 ; $48.960 ; $36.720 ; $25.704 ; $16.708 
35404;simple;;SOMBRA ELSA;1;visible;30;; $55.000 ; $49.500 ; $42.075 ; $33.660 ; $25.245 ; $17.672 ; $11.486 
96094;simple;;SOMBRA ETERNAL FLAME;1;visible;;; $40.000 ; $36.000 ; $30.600 ; $24.480 ; $18.360 ; $12.852 ; $8.354 
119331;simple;;PLANCHA BABYLISS -SNAP DRAGON;'-1;visible;;;240000;;;;;;
121798;simple;;SOMBRA FAIRY TALE;1;visible;;; $45.000 ; $40.500 ; $34.425 ; $27.540 ; $20.655 ; $14.459 ; $9.398 
124665;simple;;SOMBRA GILTTER UNICORN DREAM;1;visible;;; $45.000 ; $40.500 ; $34.425 ; $27.540 ; $20.655 ; $14.459 ; $9.398 
119412;simple;;EXTRACTOR PUNTOS NEGROS;'-1;visible;;;50000;;;;;;
122746;simple;;SOMBRA IRRESISTIBLE;1;visible;29; $28.000 ; $40.000 ; $36.000 ; $30.600 ; $24.480 ; $18.360 ; $12.852 ; $8.354 
96109;simple;;SOMBRA MAKE UP 35 COLOR PALETTE;1;visible;;; $55.000 ; $49.500 ; $42.075 ; $33.660 ; $25.245 ; $17.672 ; $11.486 
78815;simple;;SOMBRA PERFECT BLOOM;1;visible;;; $40.000 ; $36.000 ; $30.600 ; $24.480 ; $18.360 ; $12.852 ; $8.354 
122740;simple;;SOMBRA SWEET PARADISE;1;visible;;; $80.000 ; $72.000 ; $61.200 ; $48.960 ; $36.720 ; $25.704 ; $16.708 
39925;simple;;SOMBRA The Badass RudeGirl - Book 6;1;visible;;; $70.000 ; $63.000 ; $53.550 ; $42.840 ; $32.130 ; $22.491 ; $14.619 
78740;simple;;SOMBRA The Lingerie Collection - Naughty Nights (Brights);1;visible;;; $48.000 ; $43.200 ; $36.720 ; $29.376 ; $22.032 ; $15.422 ; $10.025 
78747;simple;;SOMBRA THE LINGERIE COLLECTION - ROMANTIC NIGHTS (NUDES);1;visible;;; $48.000 ; $43.200 ; $36.720 ; $29.376 ; $22.032 ; $15.422 ; $10.025 
103859;simple;;SOMBRA The Lingerie Collection - Wild Nights (Wearables);1;visible;;; $48.000 ; $43.200 ; $36.720 ; $29.376 ; $22.032 ; $15.422 ; $10.025 
78686;simple;;SOMBRAS MERFANTASIA- Book 8;1;visible;;; $80.000 ; $72.000 ; $61.200 ; $48.960 ; $36.720 ; $25.704 ; $16.708 
39912;simple;;SOMBRAS Return of the Jet Eyeshadows - Book 4;1;visible;;; $70.000 ; $63.000 ; $53.550 ; $42.840 ; $32.130 ; $22.491 ; $14.619 
121880;simple;;SOMBRAS SPLASH OF GLITTERS 2;1;visible;;; $80.000 ; $72.000 ; $61.200 ; $48.960 ; $36.720 ; $25.704 ; $16.708 
88659;simple;;SOMBRAS TAKE ME HOME;1;visible;;; $45.000 ; $40.500 ; $34.425 ; $27.540 ; $20.655 ; $14.459 ; $9.398 
82080;simple;;SOMBRAS TEASE ME;1;visible;;; $40.000 ; $36.000 ; $30.600 ; $24.480 ; $18.360 ; $12.852 ; $8.354 
78706;simple;;SOMBRAS Whatever Forever;1;visible;;; $50.000 ; $45.000 ; $38.250 ; $30.600 ; $22.950 ; $16.065 ; $10.442 
78776;simple;;SOMBRAS WONDERLAND;1;visible;;; $45.000 ; $40.500 ; $34.425 ; $27.540 ; $20.655 ; $14.459 ; $9.398 
101968;simple;;SOPORTE ORGANIZADOR DE BROCHAS;1;visible;;; $12.000 ; $10.800 ; $9.180 ; $7.344 ; $5.508 ; $3.856 ; $2.506 
63342;simple;;SUERO FACIAL;1;visible;;; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
50745;variable;;TERMO SUMMER;1;visible;;;; $- ; $- ; $- ; $- ; $- ; $- 
50746;variation;;TERMO SUMMER - AZUL;1;visible;10; $10.000 ; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
50747;variation;;TERMO SUMMER - MORADO;1;visible;10; $10.000 ; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
50748;variation;;TERMO SUMMER - NEGRO;1;visible;10; $10.000 ; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
124783;simple;;PEGANTE PARA PESTAÑAS DUO;'-1;visible;0;;25000;;;;;;
50750;variation;;TERMO SUMMER - ROJO;1;visible;10; $10.000 ; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
50749;variation;;TERMO SUMMER - VERDE;1;visible;10; $10.000 ; $20.000 ; $18.000 ; $15.300 ; $12.240 ; $9.180 ; $6.426 ; $4.177 
78719;simple;;Unicorn Fantasies - Highlight Palette;1;visible;;; $40.000 ; $36.000 ; $30.600 ; $24.480 ; $18.360 ; $12.852 ; $8.354 
122761;simple;;WISHES DO COME TRU GLOW (PRIMER OIL);1;visible;15;; $35.000 ; $31.500 ; $26.775 ; $21.420 ; $16.065 ; $11.246 ; $7.310 
