id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant,google_product_category 
wc_post_id_331067,EXFOLIANTE PARA LABIOS SUGAR KISS,"Exfoliante para labios sugar kiss � kleancolor 
 
 
  Modo de uso: 
 
  Los labios debe estar limpio. 
  Aplicar el producto con los dedos directamente sobre los labios, hacer movimientos circulares durante m�ximo un minuto. 
  Lavar con agua fr�a hasta retirarlo por completo, no debe dejarse aplicado. 
 
Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre los labios heridos, lastimados o con alg�n tipo de alergia. 
-Uso externo �nicamente.Contenido 7g.http://local.holy.comco/wp-content/uploads/2020/08/Exfoliante-para-labios-sugar-kiss-kleancolor-Holy-cosmetics.jphttp://local.holy.comco/tienda/exfoliante-para-labios-sugar-kiss/,"LABIOS, Exfoliantes",KLEANCOLOR,10000COP,out of stock,wc_post_id_33106http://local.holy.comco/carrito-de-compras/?add-to-cart=331067,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10000COP,new,published,,,491
wc_post_id_331055,POLVO SUELTO BANANA,"Polvo suelto banana - kleancolor 
 
 
  Modo de uso: 
 
-Est� formulado especialmente para regular el exceso de grasa, mantiene el maquillaje en perfecto estado durante m�s tiempo, y esta recomendado para todo tipo de pieles. 
-Ayuda a neutralizar el enrojecimiento en la piel producto de acn� o ros�cea, y los matices rosados, as� como neutraliza las manchas oscuras de ojeras muy pronunciadas. 
-Logra un efecto de terciopelo y es ideal para hacer t�cnicas de baking. 
  �Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Contenido 7.5g.",http://local.holy.com/wp-content/uploads/2020/08/polvo-suelto-banana-kleancolor-Holy-cosmetics.jpg,http://local.holy.com/tienda/polvo-suelto-banana/,"Polvos sueltos, ROSTRO",KLEANCOLOR,13000COP,in stock,wc_post_id_331055,http://local.holy.com/carrito-de-compras/?add-to-cart=331055,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13000COP,new,published,,,491
wc_post_id_331046,PRIME & CHILL BEAUTY OIL,"Primer & chill beauty oil - kleancolor 
 
 
  Modo de uso: 
-U?salo debajo del maquillaje como un primer deja?ndolo absorber por 5 minutos, aunque este producto tambie?n puedes mezclarlo con tu base para que quede ma?s ligera sin alterar la fo?rmula. 
-Puede ser utilizado en pieles mixtas a secas, incluso pieles sensibles. 
  �Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Contenido 15Ml. 
 
�http://local.holy.comco/wp-content/uploads/2020/08/prime-chil-beauty-oil-kleancolor-Holy-cosmetics.jphttp://local.holy.comco/tienda/prime-chill-beauty-oil/,"ROSTRO, Primers y Fijadores",KLEANCOLOR,15000COP,in stock,wc_post_id_33104http://local.holy.comco/carrito-de-compras/?add-to-cart=331046,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15000COP,new,published,,,491
wc_post_id_330315,BROCHAS SUNSHINE,"Pelo de fibra de lana (sintetico) 
  Mango de plastico.",http://local.holy.com/wp-content/uploads/2020/08/Brochas-sunshine-con-cosmetiquera-Holy-cosmetics.jpg,http://local.holy.com/tienda/brochas-sunshine/,"BROCHAS, Set de brochas",HOLY,38000COP,out of stock,wc_post_id_330315,http://local.holy.com/carrito-de-compras/?add-to-cart=330315,"http://local.holy.com/wp-content/uploads/2020/08/modo-de-uso-brochas-sunshine-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/08/Brochas-sunshine-por-10-pcs-con-estuche-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/08/Brochas-sunshine-Holy-cosmetics.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,38000COP,new,published,,,491
wc_post_id_329016,SOMBRA PI�A COLADA,"Precauciones y advertencias: 
 
 
 
  Si observa alguna reacci�n desfavorable suspenda su uso. 
  Mant�ngase fuera del alcance de los ni�os. 
  No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
  Uso externo �nicamente.http://local.holy.comco/wp-content/uploads/2020/08/Sombra-pin?a-colada-by-ruby-rose-Holy-cosmetics.jphttp://local.holy.comco/tienda/sombra-pina-colada/,"OJOS, Sombras",RUBY ROSE,24000COP,in stock,wc_post_id_32901http://local.holy.comco/carrito-de-compras/?add-to-cart=32901http://local.holy.comco/wp-content/uploads/2020/08/Tonos-pin?a-colada-by-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24000COP,new,published,,,491
wc_post_id_328996,PLUM�N DELINEADOR L�QUIDO NEGRO,"Precauciones y advertencias: 
 
  Si observa alguna reacci�n desfavorable suspenda su uso. 
  Mant�ngase fuera del alcance de los ni�os. 
  No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
  Uso externo �nicamente.Contenido: 1.9ghttp://local.holy.comco/wp-content/uploads/2020/08/Plumon-delineador-liquido-negro-ruby-rose-Holy-cosmetics.jphttp://local.holy.comco/tienda/plumon-delineador-liquido-negro/,"Delineadores, OJOS",RUBY ROSE,11000COP,in stock,wc_post_id_32899http://local.holy.comco/carrito-de-compras/?add-to-cart=328996,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,11000COP,new,published,,,491
wc_post_id_329002,SOMBRA PINK LEMONADE,"Precauciones y advertencias: 
 
  Si observa alguna reacci�n desfavorable suspenda su uso. 
  Mant�ngase fuera del alcance de los ni�os. 
  No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
  Uso externo �nicamente.http://local.holy.comco/wp-content/uploads/2020/08/Sombra-pink-lemon-by-ruby-rose-Holy-cosmetics.jphttp://local.holy.comco/tienda/sombra-pink-lemonade/,"OJOS, Sombras",RUBY ROSE,24000COP,in stock,wc_post_id_32900http://local.holy.comco/carrito-de-compras/?add-to-cart=32900http://local.holy.comco/wp-content/uploads/2020/08/Tonos-sombra-pink-lemon-by-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24000COP,new,published,,,491
wc_post_id_328981,PALETA CHEEK PLAY,"Si observa alguna reacci�n desfavorable suspenda su uso. 
  Mant�ngase fuera del alcance de los ni�os. 
  No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
  Uso externo �nicamente. 
  Componentes: 
Oxicloruro de bismuto, estearato de magnesio, vaselina, isonanoato de isonililo, triglic�rido c�prico-c�prico, escualeno, parafina l�quida, adipato de diglicerilo-caprato-caprato-hidratoxiestearato-isostearato-estearato, fenoxietanol, benilililato de benilo. 
  Contenido: 3,2gr.",http://local.holy.com/wp-content/uploads/2020/08/Paleta-cheek-play-Holy-cosmetics.jpg,http://local.holy.com/tienda/paleta-cheek-play/,"ROSTRO, Contornos, Iluminadores, Rubores",RUBY ROSE,28000COP,in stock,wc_post_id_328981,http://local.holy.com/carrito-de-compras/?add-to-cart=328981,http://local.holy.com/wp-content/uploads/2020/08/Tonos-paleta-cheek-play-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28000COP,new,published,,,491
wc_post_id_328967,PALETA CHEEK GLOW STUDIO,"Precauciones y advertencias: 
 
  Si observa alguna reacci�n desfavorable suspenda su uso. 
  Mant�ngase fuera del alcance de los ni�os. 
  No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
  Uso externo �nicamente.Contenido: 12,8grhttp://local.holy.comco/wp-content/uploads/2020/08/Cheek-glow-studio-by-ruby-rose-Holy-cosmetics.jphttp://local.holy.comco/tienda/paleta-cheek-glow-studio/,"ROSTRO, Contornos, Iluminadores, Rubores",RUBY ROSE,22000COP,in stock,wc_post_id_32896http://local.holy.comco/carrito-de-compras/?add-to-cart=32896http://local.holy.comco/wp-content/uploads/2020/08/tonos-de-la-paleta-cheek-flow-studio-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22000COP,new,published,,,491
wc_post_id_328906,TOALLA DE MICROFIBRA PARA EL CABELLO BALLENA,color: rosa,http://local.holy.com/wp-content/uploads/2020/08/Toalla-de-mircofibra-para-el-cabello-modelo-ballena-rosaHoly-cosmetics.jpg,http://local.holy.com/tienda/toalla-de-microfibra-para-el-cabello-ballena/?attribute_color=ROSA,"Toallas, CABELLO",JENNIFER,25000COP,in stock,wc_post_id_328886,http://local.holy.com/carrito-de-compras/?add-to-cart=328886&variation_id=328906&attribute_color=ROSA,"http://local.holy.com/wp-content/uploads/2020/08/Toalla-de-microfibra-para-el-cabello-modelo-ballena-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/08/dimensiones-toalla-ballena-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/07/como-usar-la-toalla_para-cabello.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25000COP,new,published,,color:GRIS/ROSA:ROSA,491
wc_post_id_328905,TOALLA DE MICROFIBRA PARA EL CABELLO BALLENA,color: gris,http://local.holy.com/wp-content/uploads/2020/08/Toalla-de-microfibra-para-el-cabello-modelo-ballena-gris-Holy-cosmetics.jpg,http://local.holy.com/tienda/toalla-de-microfibra-para-el-cabello-ballena/?attribute_color=GRIS,"Toallas, CABELLO",JENNIFER,25000COP,in stock,wc_post_id_328886,http://local.holy.com/carrito-de-compras/?add-to-cart=328886&variation_id=328905&attribute_color=GRIS,"http://local.holy.com/wp-content/uploads/2020/08/Toalla-de-microfibra-para-el-cabello-modelo-ballena-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/08/dimensiones-toalla-ballena-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/07/como-usar-la-toalla_para-cabello.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25000COP,new,published,,color:GRIS/ROSA:GRIS,491
wc_post_id_318044,CREMA DESPIGMENTANTE,"Tratamiento de manchas 
NO� USAR EN EMBARAZO O PERIODO DE LACTANCIA.� 
 
  Modo de uso: 
Aplicar puntualmente en la mancha preferiblemente en la noche. 
  �Precauciones y advertencias: 
-Cuando use el tratamiento procure el contacto directo con el sol. 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Contenido 25g.",http://local.holy.com/wp-content/uploads/2020/07/Crema-despigmentante-pili-Holy-cosmetics.jpg,http://local.holy.com/tienda/crema-despigmentante/,"Tratamientos, CUIDADO PERSONAL",PILI,30000COP,in stock,wc_post_id_318044,http://local.holy.com/carrito-de-compras/?add-to-cart=318044,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30000COP,new,published,,,491
wc_post_id_317858,LAMPARA PARA U�AS 36W ROSA,"Instrucciones de uso: 
- Conecte con adaptador de corriente 
- El sensor de infrarrojos se iniciar� autom�ticamente cuando las manos de entrar en la m�quina y se apaga autom�ticamente al salir 
 
 
 
Especificaciones: 
 
  18 LEDs 
  Consumo m�ximo de energ�a: 36 W 
  Entrada de CC: 5 V-12 V 
  Tama�o: 210x120x80mm 
  Longitud de onda: 365 + 405mm 
 
 
 
Potencia: 36�W 
Tipo:�L�mparas LED 
Tipo de energ�a:�el�ctrica 
Materiales:�pl�stico /�ArrayPeso del paquete:�0.333 kg 
Tama�o del producto (L x W x H):�21.00x12.00x7.00 cm/8.27x4.72x2.76 pulgadas 
Tama�o del paquete (L x W x H):�26.00x17.00x10.00 cm/10.24x6.69x3.94 pulgadas 
Contenido del paquete:�1x L�mpara de U�as, 1x Manual de Usuario Biling�e en Ingl�s y Chino, 1x Adaptadhttp://local.holy.comics.com.co/wp-content/uploads/2020/07/lampara-de-36w-rosa-Holy-cosmhttp://local.holy.comics.com.co/tienda/lampara-para-unas-36w-rosa/,"U�AS, Lamparas de u�as",SUN,40000COP,in stock,wc_phttp://local.holy.comsmetics.com.co/carrito-de-compras/?add-to-cart=317858,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40000COP,new,published,,,491
wc_post_id_317817,LAMPARA PARA U�AS 48W ROSA,"caracter�sticas: 
 
  Fuente de luz Dual: nm + nm. curado de todo tipo de geles. 
  Uso Profesional de sal�. 
  �Sensor autom�tico inteligente. 
  10S/30S/60S Tiempo de secado. 
 
 
 
Incluye: 
 
 
 
  1 L�mpara de u�as. 
  1 Adaptador. 
  1 Manual. 
 
�Precauciones y advertencias: 
-Cuando use la lampara procure el contacto directo con los ojos. 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No usar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente.http://local.holy.comco/wp-content/uploads/2020/07/Lampara-sun-de-48w-rosa-Holy-cosmetics.jphttp://local.holy.comco/tienda/lampara-para-unas-48w-rosa/,"U�AS, Lamparas de u�as",SUN,80000COP,in stock,wc_post_id_3http://local.holy.comcom.co/carrito-de-compras/?add-to-cart=3http://local.holy.comcom.co/wp-content/uploads/2020/07/Lampara-para-un?as-un-48w-rosa-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,80000COP,new,published,,,491
wc_post_id_316888,BANDITAS PARA PUNTOS NEGROS,"Modo de uso: 
-Ponla sobre la piel del �rea de la nariz, con el rostro limpio y la zona de la nariz un poco h�meda para que la mascarilla se pueda adherirse. 
-Retire la envoltura de la mascarilla. 
-Ponla bandita de 10-15 min hasta que se sienta completamente seca. 
-luego retire la bandita y quedaras encantada con los resultados. 
  �Precauciones y advertencias: 
 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Item No:0855",http://local.holy.com/wp-content/uploads/2020/07/Bandita-para-puntos-negros-dear-she-Holy-cosmetics.jpg,http://local.holy.com/tienda/banditas-para-puntos-negros/,"CUIDADO FACIAL, Mascarillas",DEAR SHE,2000COP,in stock,wc_post_id_316888,http://local.holy.com/carrito-de-compras/?add-to-cart=316888,http://local.holy.com/wp-content/uploads/2020/07/Bandita-para-puntos-negros-dear-she-2020-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2000COP,new,published,,,491
wc_post_id_316908,MASCARILLA ORO CON COLAGENO,"�Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Contenido: 20g�http://local.holy.comco/wp-content/uploads/2020/07/Mascarilla-oro-con-colageno-Holy-cosmetics.jphttp://local.holy.comco/tienda/mascarilla-oro-con-colageno/,"CUIDADO FACIAL, Mascarillas",DARRY LOVE,3000COP,in stock,wc_post_id_31690http://local.holy.comco/carrito-de-compras/?add-to-cart=31690http://local.holy.comco/wp-content/uploads/2020/07/Masacarilla-oro-y-colageno-holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3000COP,new,published,,,491
wc_post_id_316535,CORRECTOR FLAWLESS COLLECTION,tono: nude1,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-tono-nude-1-ruby-rose-Holy-cosmetics-.jpg,http://local.holy.com/tienda/corrector-flawless-collection/?attribute_tono=NUDE1,"ROSTRO, Correctores",RUBY ROSE,12000COP,in stock,wc_post_id_316522,http://local.holy.com/carrito-de-compras/?add-to-cart=316522&variation_id=316535&attribute_tono=NUDE1,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-collection-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12000COP,new,published,,tono:NUDE1/NUDE2/NUDE3:NUDE1,491
wc_post_id_316536,CORRECTOR FLAWLESS COLLECTION,tono: nude2,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-tono-nude-2-ruby-rose-Holy-cosmetics.jpg,http://local.holy.com/tienda/corrector-flawless-collection/?attribute_tono=NUDE2,"ROSTRO, Correctores",RUBY ROSE,12000COP,in stock,wc_post_id_316522,http://local.holy.com/carrito-de-compras/?add-to-cart=316522&variation_id=316536&attribute_tono=NUDE2,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-collection-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12000COP,new,published,,tono:NUDE1/NUDE2/NUDE3:NUDE2,491
wc_post_id_316537,CORRECTOR FLAWLESS COLLECTION,tono: nude3,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-tono-nude-3-ruby-rose-Holy-cosmetics.jpg,http://local.holy.com/tienda/corrector-flawless-collection/?attribute_tono=NUDE3,"ROSTRO, Correctores",RUBY ROSE,12000COP,in stock,wc_post_id_316522,http://local.holy.com/carrito-de-compras/?add-to-cart=316522&variation_id=316537&attribute_tono=NUDE3,http://local.holy.com/wp-content/uploads/2020/07/Corrector-flawless-collection-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12000COP,new,published,,tono:NUDE1/NUDE2/NUDE3:NUDE3,491
wc_post_id_316508,POMADA PARA CEJAS RUBY ROSE,tono: light,http://local.holy.com/wp-content/uploads/2020/07/Pomada-para-cejas-ruby-rose-tono-light-Holy-cosmetics.jpg,http://local.holy.com/tienda/pomada-para-cejas-ruby-rose/?attribute_tono=LIGHT,"OJOS, Cejas",RUBY ROSE,8000COP,in stock,wc_post_id_316494,http://local.holy.com/carrito-de-compras/?add-to-cart=316494&variation_id=316508&attribute_tono=LIGHT,http://local.holy.com/wp-content/uploads/2020/07/Pomada-para-cejas-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8000COP,new,published,,tono:LIGHT/MEDIUM/DARK:LIGHT,491
wc_post_id_316509,POMADA PARA CEJAS RUBY ROSE,tono: medium,http://local.holy.com/wp-content/uploads/2020/07/pomada-para-cejas-ruby-rose-tono-medium-Holy-cosmetics-.jpg,http://local.holy.com/tienda/pomada-para-cejas-ruby-rose/?attribute_tono=MEDIUM,"OJOS, Cejas",RUBY ROSE,8000COP,in stock,wc_post_id_316494,http://local.holy.com/carrito-de-compras/?add-to-cart=316494&variation_id=316509&attribute_tono=MEDIUM,http://local.holy.com/wp-content/uploads/2020/07/Pomada-para-cejas-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8000COP,new,published,,tono:LIGHT/MEDIUM/DARK:MEDIUM,491
wc_post_id_316510,POMADA PARA CEJAS RUBY ROSE,tono: dark,http://local.holy.com/wp-content/uploads/2020/07/pomada-para-cejas-ruby-rose-tono-dark-Holy-cosmetics.jpg,http://local.holy.com/tienda/pomada-para-cejas-ruby-rose/?attribute_tono=DARK,"OJOS, Cejas",RUBY ROSE,8000COP,in stock,wc_post_id_316494,http://local.holy.com/carrito-de-compras/?add-to-cart=316494&variation_id=316510&attribute_tono=DARK,http://local.holy.com/wp-content/uploads/2020/07/Pomada-para-cejas-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8000COP,new,published,,tono:LIGHT/MEDIUM/DARK:DARK,491
wc_post_id_316358,LIP OIL GLOSS,olor/ color: sandia /fucsia,http://local.holy.com/wp-content/uploads/2020/07/Lip-oil-gloss-ruby-rose-sandia-Holy-cosmetics-.jpg,http://local.holy.com/tienda/lip-oil-gloss/?attribute_olor-color=SANDIA+%2FFUCSIA,"LABIOS, Brillos",RUBY ROSE,7000COP,in stock,wc_post_id_316315,http://local.holy.com/carrito-de-compras/?add-to-cart=316315&variation_id=316358&attribute_olor-color=SANDIA+%2FFUCSIA,http://local.holy.com/wp-content/uploads/2020/07/lip-oil-gloss-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,,olor-color:FRESA /ROSA/MENTA /AZUL/NARANJA /NARANJA/UVA /MORADO/SANDIA /FUCSIA/MANZANA /VERDE:SANDIA /FUCSIA,491
wc_post_id_316354,LIP OIL GLOSS,olor/ color: fresa /rosa,http://local.holy.com/wp-content/uploads/2020/07/Lip-oil-gloss-ruby-rose-fresa-Holy-cosmetics.jpg,http://local.holy.com/tienda/lip-oil-gloss/?attribute_olor-color=FRESA+%2FROSA,"LABIOS, Brillos",RUBY ROSE,7000COP,in stock,wc_post_id_316315,http://local.holy.com/carrito-de-compras/?add-to-cart=316315&variation_id=316354&attribute_olor-color=FRESA+%2FROSA,http://local.holy.com/wp-content/uploads/2020/07/lip-oil-gloss-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,default,olor-color:FRESA /ROSA/MENTA /AZUL/NARANJA /NARANJA/UVA /MORADO/SANDIA /FUCSIA/MANZANA /VERDE:FRESA /ROSA,491
wc_post_id_316357,LIP OIL GLOSS,olor/ color: uva /morado,http://local.holy.com/wp-content/uploads/2020/07/Lip-oil-gloss-ruby-rose-uva-Holy-cosmetics-.jpg,http://local.holy.com/tienda/lip-oil-gloss/?attribute_olor-color=UVA+%2FMORADO,"LABIOS, Brillos",RUBY ROSE,7000COP,in stock,wc_post_id_316315,http://local.holy.com/carrito-de-compras/?add-to-cart=316315&variation_id=316357&attribute_olor-color=UVA+%2FMORADO,http://local.holy.com/wp-content/uploads/2020/07/lip-oil-gloss-ruby-rose-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,,olor-color:FRESA /ROSA/MENTA /AZUL/NARANJA /NARANJA/UVA /MORADO/SANDIA /FUCSIA/MANZANA /VERDE:UVA /MORADO,491
wc_post_id_315420,LAMPARA PARA U�AS 54W ROSA,"caracter�sticas: 
 
 
  �Fuente de luz Dual: nm + nm. curado de todo tipo de geles. 
  Uso Profesional de sal�. 
  �Sensor autom�tico inteligente. 
  10S/30S/60S Tiempo de secado. 
 
 
 
Incluye: 
 
  
 
 
 
  1 L�mpara de u�as. 
  1 Adaptador. 
  1 Manual. 
 
�Precauciones y advertencias: 
-Cuando use la lampara procure el contacto directo con los ojos. 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No usar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente.http://local.holy.comco/wp-content/uploads/2020/07/Lampara-de-54w-rosa-sun-Holy-cosmetics.jphttp://local.holy.comco/tienda/lampara-para-unas-54w-rosa/,"U�AS, Lamparas de u�as",SUN,100000COP,in stock,wc_post_id_3http://local.holy.comcom.co/carrito-de-compras/?add-to-cart=31http://local.holy.comcom.co/wp-content/uploads/2020/07/Lampara-de-54w-sun-rosa-medidahttp://local.holy.comcom.co/wp-content/uploads/2020/07/Lampara-sun-de-54w-rosa-Holy-cosmetics.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100000COP,new,published,,,491
wc_post_id_313787,ACEITE PARA U�AS,"�Modo de empleo: 
 
  Aplicar sobre las u�as y cut�culas, esperar unos minutos y proceder a retirar las cut�clas c�modamente. Tambi�n se recomienda despu�s de finalizar la manicura aplicar una peque�a cantidad sobre las cut�culas y dejar hasta q se absorva. 
 
 
  �Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
 
Contenido 5Ml",http://local.holy.com/wp-content/uploads/2020/07/Aceite-para-un?as-opi-Holy-cosmetics.jpg,http://local.holy.com/tienda/aceite-para-unas/,"Aceites hidratantes, U�AS",OPI,5000COP,in stock,wc_post_id_31378http://local.holy.comco/carrito-de-compras/?add-to-cart=31378http://local.holy.comco/wp-content/uploads/2020/07/Aceite-humectante-para-un?as-opi-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5000COP,new,published,,,491
wc_post_id_313720,ILUMINADOR KHOL,tono: 2,http://local.holy.com/wp-content/uploads/2020/07/Iluminador-khol-cosmetics-tono-2-Holy-cosmetics.jpg,http://local.holy.com/tienda/iluminador-khol/?attribute_tono=2,"ROSTRO, Iluminadores",KHOL COSMETICS,32000COP,in stock,wc_post_id_313714,http://local.holy.com/carrito-de-compras/?add-to-cart=313714&variation_id=313720&attribute_tono=2,http://local.holy.com/wp-content/uploads/2020/07/iluminador-khol-cosmetics-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32000COP,new,published,,tono:1/2/3:2,491
wc_post_id_313721,ILUMINADOR KHOL,tono: 3,http://local.holy.com/wp-content/uploads/2020/07/Iluminador-khol-cosmetics-tono-3-Holy-cosmetics.jpg,http://local.holy.com/tienda/iluminador-khol/?attribute_tono=3,"ROSTRO, Iluminadores",KHOL COSMETICS,32000COP,in stock,wc_post_id_313714,http://local.holy.com/carrito-de-compras/?add-to-cart=313714&variation_id=313721&attribute_tono=3,http://local.holy.com/wp-content/uploads/2020/07/iluminador-khol-cosmetics-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32000COP,new,published,,tono:1/2/3:3,491
wc_post_id_313719,ILUMINADOR KHOL,tono: 1,http://local.holy.com/wp-content/uploads/2020/07/ilumiador-khol-cosmetics-tono-1-Holy-cosmetics.jpg,http://local.holy.com/tienda/iluminador-khol/?attribute_tono=1,"ROSTRO, Iluminadores",KHOL COSMETICS,32000COP,in stock,wc_post_id_313714,http://local.holy.com/carrito-de-compras/?add-to-cart=313714&variation_id=313719&attribute_tono=1,http://local.holy.com/wp-content/uploads/2020/07/iluminador-khol-cosmetics-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32000COP,new,published,,tono:1/2/3:1,491
wc_post_id_313695,POLVO COMPACTO KHOL,tono: 1,http://local.holy.com/wp-content/uploads/2020/07/Polvo-compacto-khol-cosmetics-tono-1-Holy-cosmetics.jpg,http://local.holy.com/tienda/polvo-compacto-khol/?attribute_tono=1,"ROSTRO, Polvos Compactos",KHOL COSMETICS,32000COP,in stock,wc_post_id_313684,http://local.holy.com/carrito-de-compras/?add-to-cart=313684&variation_id=313695&attribute_tono=1,http://local.holy.com/wp-content/uploads/2020/07/Polvo-compacto-Khol-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32000COP,new,published,,tono:1/2/3/4:1,491
wc_post_id_313696,POLVO COMPACTO KHOL,tono: 2,http://local.holy.com/wp-content/uploads/2020/07/Polvo-compacto-khol-cosmetics-tono-2-Holy-cosmetics.jpg,http://local.holy.com/tienda/polvo-compacto-khol/?attribute_tono=2,"ROSTRO, Polvos Compactos",KHOL COSMETICS,32000COP,in stock,wc_post_id_313684,http://local.holy.com/carrito-de-compras/?add-to-cart=313684&variation_id=313696&attribute_tono=2,http://local.holy.com/wp-content/uploads/2020/07/Polvo-compacto-Khol-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32000COP,new,published,,tono:1/2/3/4:2,491
